fry fish limited pasta menu limit appetizer	train
negative review board people kind food	train
guastavino place nice aesthetic little	train
confusion review	train
folk baldoria chance ll night new york special event	train
incredibly romantic great value fine portuguese cuisine manhattan	train
highly recommend	train
highly recommend	train
ok buck hate sure beat micky dee sit appitizer main course coffee price	train
party hostess give free bottle wine come	train
doubt clear immediately host friendly yes suggest pitcher sangria look menu food wasn great admitely fan bland food good thing chocolate desert dish divine	train
share special pasta tagliatelli meat ragu good spectactular	train
staff friendly staff meet ny food amazing try frozen lemon pie dessert won disapointe	train
room stunning	train
like reviewer birthday dinner table	train
bukhara grill favorite indian restraunt nyc	train
lasagna delicious fettucine alfredo expect well ok	train
wish leave room dessert	train
definite buzz bar place big feel like private room	train
friday force le souk birthday relative fly beverly hill	train
actually add tip waiter day	train
draw line soy protein product shape chicken leg	train
hostess fail mention hr eat policy find server try kick	train
sit right away reservation rush despite house	train
highly recommend	train
bad food think	train
sure waitress angry annoyed	train
big challenge get table	train
memorable quote birthday boy thank ruin birthday	train
remember reservation	train
husband spend	train
fantastic experience	train
jekyll hyde pub great beer choose food service excellent	train
margarita lunch time plus great special	train
celebrate holiday craft family time year festive	train
steak excellent well tasted butter intitally way overwhelm flavor meat	train
try calamari salad delicious	train
good get away wintery weather night	train
ll love	train
time convivium expectation high ultimately fulfil	train
girl night dinner restaurant week	train
great service good food especially dessert	train
excellent food tout garganelli prosciutto pea truffle butter amazing fiamma striking pleasing feature quality service	train
celebrate wife birthday long ago cuisine move foreward	train
well cream spinach	train
opinion good pizza new york	train
female belly dancer saturday night pathetic male well	train
recommend	train
read post skeptical minnow despite live park slope	train
portion great price svc fast friendly	train
consider pff coneisuer good meal	train
frankly deserve well willing spend half	train
service wonderful	train
place good spicy good taste variety etc	train
zen feel feel rigid	train
honor reservation problem sit early admit little weary	train
eat th street year time wife went ask booth tell couldn people	train
need	train
chicken super bland	train
watermelon martini fresh juice rock world service fast friendly brunch rare thing neighborhood open late theater plus	train
contrary conclude early review toast food service bad	train
certainly hip happen place	train
think food ballpark chinese place need head examine	train
head try	train
wife go orsay valentine dinner	train
ve well croque monsiuer	train
service fast sushi special good	train
spring roll great taste like roll meat fill soy protein ham dish bad idea	train
like heaven place great ambience perfect romantic evening	train
need big sign food amazing worth wait	train
go dinner couple sunday ago food mediocre well	train
return waitress come sheepishly report suppose taste like	train
place blow away	train
decent coffee drink pastry tea cold drink ok pre pack sandwich etc	train
quaint restaurant	train
leave notice waitress bar drink wine	train
server knowledgable glad ask description	train
service great price	train
awsome	train
wife try taste portion mix tomato salad edamame salad	train
ask decide	train
ohhh	train
downtown clown maitre tell upgrade fresh wasabi	train
go park friday night dinner	train
scene hot weather bring crowd cone popular ice cream parlor open brother argentina	train
place secret people find ll able table	train
food traditional interpretive tapa throw sharp focus definitive theme spanish cuisine	train
appetizer entree desert food good	train
second time restuarant time disappointing	train
